"word","sentiment","translatedContent"
"mother","anticipation","madre"
"mother","joy","madre"
"mother","negative","madre"
"mother","positive","madre"
"mother","sadness","madre"
"mother","trust","madre"
"motherhood","joy","maternidad"
"motherhood","positive","maternidad"
"motherhood","trust","maternidad"
"motion","anticipation","movimiento"
"motive","positive","motivo"
"mountain","anticipation","montaña"
"mourn","negative","llorar"
"mourn","sadness","llorar"
"mournful","anger","triste"
"mournful","fear","triste"
"mournful","negative","triste"
"mournful","sadness","triste"
"mourning","negative","luto"
"mourning","sadness","luto"
"mouth","surprise","boca"
"mouthful","disgust","bocado"
"movable","positive","móvil"
"mover","positive","agente de mudanzas"
"muck","disgust","estiércol"
"muck","negative","estiércol"
"mucous","disgust","mucoso"
"mucus","disgust","moco"
"mud","negative","barro"
"muddle","negative","confusión"
"muddled","negative","confundido"
"muddy","disgust","lodoso"
"muddy","negative","lodoso"
"muff","anger","manguito"
"muff","disgust","manguito"
"muff","negative","manguito"
"mug","anger","jarra"
"mug","fear","jarra"
"mug","negative","jarra"
"mug","positive","jarra"
"mug","sadness","jarra"
"mule","anger","mula"
"mule","negative","mula"
"mule","trust","mula"
"mum","fear","mamá"
"mum","negative","mamá"
"mumble","negative","mascullar"
"mumps","negative","paperas"
"murder","anger","asesinato"
"murder","disgust","asesinato"
"murder","fear","asesinato"
"murder","negative","asesinato"
"murder","sadness","asesinato"
"murder","surprise","asesinato"
"murderer","anger","asesino"
"murderer","disgust","asesino"
"murderer","fear","asesino"
"murderer","negative","asesino"
"murderer","sadness","asesino"
"murderous","anger","asesino"
"murderous","disgust","asesino"
"murderous","fear","asesino"
"murderous","negative","asesino"
"murderous","sadness","asesino"
"murderous","surprise","asesino"
"murky","disgust","turbio"
"murky","negative","turbio"
"murky","sadness","turbio"
"muscular","positive","muscular"
"music","joy","música"
"music","positive","música"
"music","sadness","música"
"musical","anger","musical"
"musical","anticipation","musical"
"musical","joy","musical"
"musical","positive","musical"
"musical","sadness","musical"
"musical","surprise","musical"
"musical","trust","musical"
"musket","fear","mosquete"
"muss","negative","chafar"
"musty","disgust","rancio"
"musty","negative","rancio"
"mutable","anticipation","mudable"
"mutable","positive","mudable"
"mutant","negative","mutante"
"mutilated","disgust","mutilado"
"mutilated","negative","mutilado"
"mutilation","anger","mutilación"
"mutilation","disgust","mutilación"
"mutilation","fear","mutilación"
"mutilation","negative","mutilación"
"mutilation","sadness","mutilación"
"mutiny","anger","motín"
"mutiny","disgust","motín"
"mutiny","fear","motín"
"mutiny","negative","motín"
"mutiny","surprise","motín"
"mutter","anger","murmurar"
"mutter","negative","murmurar"
"mutual","positive","mutuo"
"muzzle","fear","bozal"
"muzzle","negative","bozal"
"myopia","anger","miopía"
"myopia","negative","miopía"
"myopia","sadness","miopía"
"mysterious","anticipation","misterioso"
"mysterious","fear","misterioso"
"mysterious","surprise","misterioso"
"mystery","anticipation","misterio"
"mystery","surprise","misterio"
"mystic","surprise","místico"
"nab","negative","coger"
"nab","surprise","coger"
"nadir","negative","nadir"
"nag","anger","rocín"
"nag","negative","rocín"
"naive","negative","ingenuo"
"nameless","disgust","sin nombre"
"nameless","negative","sin nombre"
"nap","joy","siesta"
"nap","positive","siesta"
"napkin","sadness","servilleta"
"nappy","disgust","pañal"
"nappy","negative","pañal"
"narcotic","negative","narcótico"
"nascent","anticipation","naciente"
"nasty","anger","asqueroso"
"nasty","disgust","asqueroso"
"nasty","fear","asqueroso"
"nasty","negative","asqueroso"
"nasty","sadness","asqueroso"
"nation","trust","nación"
"naturalist","positive","naturalista"
"naughty","negative","travieso"
"nausea","disgust","náusea"
"nausea","negative","náusea"
"nauseous","disgust","nauseabundo"
"nauseous","negative","nauseabundo"
"nauseous","sadness","nauseabundo"
"navigable","anticipation","navegable"
"navigable","positive","navegable"
"navigator","anticipation","navegador"
"navigator","trust","navegador"
"nay","negative","no"
"neatly","positive","pulcramente"
"necessity","sadness","necesidad"
"nectar","positive","néctar"
"needful","negative","necesario"
"needle","positive","aguja"
"needy","negative","necesitado"
"nefarious","disgust","vil"
"nefarious","fear","vil"
"nefarious","negative","vil"
"nefarious","sadness","vil"
"nefarious","surprise","vil"
"negation","anger","negación"
"negation","negative","negación"
"negative","negative","negativo"
"negative","sadness","negativo"
"neglect","negative","negligencia"
"neglected","anger","descuidado"
"neglected","disgust","descuidado"
"neglected","negative","descuidado"
"neglected","sadness","descuidado"
"neglecting","negative","descuidar"
"negligence","negative","negligencia"
"negligent","negative","negligente"
"negligently","negative","negligentemente"
"negotiate","positive","negociar"
"negotiate","trust","negociar"
"negotiator","positive","negociador"
"negro","negative","negro"
"negro","sadness","negro"
"neighbor","anticipation","vecino"
"neighbor","positive","vecino"
"neighbor","trust","vecino"
"neighborhood","anticipation","barrio"
"nepotism","anger","nepotismo"
"nepotism","disgust","nepotismo"
"nepotism","negative","nepotismo"
"nepotism","sadness","nepotismo"
"nerve","positive","nervio"
"nervous","anticipation","nervioso"
"nervous","fear","nervioso"
"nervous","negative","nervioso"
"nervousness","fear","nerviosismo"
"nest","trust","nido"
"nestle","positive","hacerse un nido"
"nestle","trust","hacerse un nido"
"nether","anger","inferior"
"nether","fear","inferior"
"nether","negative","inferior"
"nether","sadness","inferior"
"nettle","anger","ortiga"
"nettle","disgust","ortiga"
"nettle","negative","ortiga"
"network","anticipation","red"
"neuralgia","fear","neuralgia"
"neuralgia","negative","neuralgia"
"neuralgia","sadness","neuralgia"
"neurosis","fear","neurosis"
"neurosis","negative","neurosis"
"neurosis","sadness","neurosis"
"neurotic","disgust","neurótico"
"neurotic","fear","neurótico"
"neurotic","negative","neurótico"
"neutral","anticipation","neutral"
"neutral","trust","neutral"
"neutrality","trust","neutralidad"
"newcomer","fear","recién llegado"
"newcomer","surprise","recién llegado"
"nicotine","disgust","nicotina"
"nicotine","negative","nicotina"
"nigger","negative","negro"
"nightmare","fear","pesadilla"
"nightmare","negative","pesadilla"
"nihilism","negative","nihilismo"
"nobility","anticipation","nobleza"
"nobility","positive","nobleza"
"nobility","trust","nobleza"
"noble","positive","noble"
"noble","trust","noble"
"nobleman","positive","noble"
"nobleman","trust","noble"
"noise","negative","ruido"
"noisy","anger","ruidoso"
"noisy","negative","ruidoso"
"nomination","positive","nominación"
"noncompliance","anger","incumplimiento"
"noncompliance","anticipation","incumplimiento"
"noncompliance","fear","incumplimiento"
"noncompliance","negative","incumplimiento"
"noncompliance","sadness","incumplimiento"
"nonsense","negative","disparates"
"nonsensical","negative","absurdo"
"nonsensical","sadness","absurdo"
"noose","negative","lazo"
"noose","sadness","lazo"
"normality","positive","normalidad"
"nose","disgust","nariz"
"notable","joy","Incapaz"
"notable","positive","Incapaz"
"notable","trust","Incapaz"
"notables","positive","notables"
"notary","trust","notario"
"noted","positive","célebre"
"nothingness","negative","nada"
"nothingness","sadness","nada"
"notification","anticipation","notificación"
"notion","positive","noción"
"notoriety","anger","notoriedad"
"notoriety","disgust","notoriedad"
"notoriety","fear","notoriedad"
"notoriety","negative","notoriedad"
"notoriety","positive","notoriedad"
"nourishment","positive","alimento"
"noxious","disgust","nocivo"
"noxious","fear","nocivo"
"noxious","negative","nocivo"
"nuisance","anger","molestia"
"nuisance","negative","molestia"
"nul","negative","nul"
"nullify","negative","anular"
"nullify","surprise","anular"
"numb","negative","entumecido"
"numbers","positive","números"
"numbness","negative","entumecimiento"
"numbness","sadness","entumecimiento"
"nun","negative","monja"
"nun","trust","monja"
"nurse","positive","enfermera"
"nurse","trust","enfermera"
"nursery","joy","guardería"
"nursery","positive","guardería"
"nursery","trust","guardería"
"nurture","anger","nutrir"
"nurture","anticipation","nutrir"
"nurture","disgust","nutrir"
"nurture","fear","nutrir"
"nurture","joy","nutrir"
"nurture","positive","nutrir"
"nurture","trust","nutrir"
"nutritious","positive","nutritivo"
"nutritious","sadness","nutritivo"
"oaf","negative","zoquete"
"oak","positive","roble"
"oasis","anticipation","oasis"
"oasis","joy","oasis"
"oasis","positive","oasis"
"oasis","trust","oasis"
"oath","positive","juramento"
"oath","trust","juramento"
"obedience","positive","obediencia"
"obedience","trust","obediencia"
"obese","disgust","obeso"
"obese","negative","obeso"
"obesity","disgust","obesidad"
"obesity","negative","obesidad"
"obesity","sadness","obesidad"
"obey","fear","obedecer"
"obey","trust","obedecer"
"obi","disgust","obi"
"obi","fear","obi"
"obi","negative","obi"
"obit","negative","obituar"
"obit","sadness","obituar"
"obit","surprise","obituar"
"obituary","negative","obituario"
"obituary","sadness","obituario"
"objection","anger","objeción"
"objection","negative","objeción"
"objectionable","negative","objetable"
"objective","anticipation","objetivo"
"objective","positive","objetivo"
"objective","trust","objetivo"
"oblige","negative","obligar"
"oblige","trust","obligar"
"obliging","anger","servicial"
"obliging","anticipation","servicial"
"obliging","disgust","servicial"
"obliging","fear","servicial"
"obliging","joy","servicial"
"obliging","positive","servicial"
"obliging","surprise","servicial"
"obliging","trust","servicial"
"obligor","fear","deudor"
"obligor","negative","deudor"
"obliterate","anger","obliterar"
"obliterate","fear","obliterar"
"obliterate","negative","obliterar"
"obliterate","sadness","obliterar"
"obliterated","anger","borrado"
"obliterated","fear","borrado"
"obliterated","negative","borrado"
"obliteration","fear","obliteración"
"obliteration","negative","obliteración"
"obliteration","sadness","obliteración"
"oblivion","anger","olvido"
"oblivion","fear","olvido"
"oblivion","negative","olvido"
"obnoxious","anger","desagradable"
"obnoxious","disgust","desagradable"
"obnoxious","negative","desagradable"
"obnoxious","sadness","desagradable"
"obscene","disgust","obsceno"
"obscene","negative","obsceno"
"obscenity","anger","obscenidad"
"obscenity","disgust","obscenidad"
"obscenity","negative","obscenidad"
"obscurity","negative","oscuridad"
"observant","positive","observante"
"obstacle","anger","obstáculo"
"obstacle","fear","obstáculo"
"obstacle","negative","obstáculo"
"obstacle","sadness","obstáculo"
"obstetrician","trust","obstetra"
"obstinate","negative","obstinado"
"obstruct","anger","obstruir"
"obstruct","fear","obstruir"
"obstruct","negative","obstruir"
"obstruction","negative","obstrucción"
"obstructive","anger","obstructivo"
"obstructive","negative","obstructivo"
"obtainable","joy","asequible"
"obtainable","positive","asequible"
"obtuse","negative","obtuso"
"obvious","positive","obvio"
"obvious","trust","obvio"
"occasional","surprise","ocasional"
"occult","disgust","oculto"
"occult","fear","oculto"
"occult","negative","oculto"
"occupant","positive","ocupante"
"occupant","trust","ocupante"
"occupation","positive","ocupación"
"occupy","positive","ocupar"
"octopus","disgust","pulpo"
"oddity","disgust","rareza"
"oddity","negative","rareza"
"oddity","sadness","rareza"
"oddity","surprise","rareza"
